,State,Total_Expenses,Sales,Profit,Market,Trade,Product_Type,Inventory,Type,New_Column
361,Colorado,42.0,200.0,70.0,Central,29,Tea,561.0,Regular,242.0
362,Colorado,38.0,185.0,66.0,Central,26,Tea,551.0,Regular,223.0
363,Colorado,26.0,104.0,43.0,Central,14,Tea,613.0,Regular,130.0
364,Colorado,32.0,149.0,70.0,Central,20,Tea,579.0,Regular,181.0
365,Colorado,38.0,197.0,98.0,Central,26,Tea,551.0,Regular,235.0
366,Colorado,33.0,198.0,84.0,Central,22,Espresso,441.0,Regular,231.0
367,Colorado,37.0,230.0,99.0,Central,26,Espresso,562.0,Regular,267.0
368,Colorado,33.0,211.0,125.0,Central,22,Espresso,460.0,Regular,244.0
369,Colorado,37.0,243.0,145.0,Central,28,Espresso,598.0,Regular,280.0
370,Colorado,34.0,212.0,125.0,Central,22,Espresso,588.0,Regular,246.0
371,Colorado,54.0,170.0,48.0,Central,22,Espresso,559.0,Decaf,224.0
372,Colorado,49.0,131.0,30.0,Central,17,Espresso,662.0,Decaf,180.0
373,Colorado,58.0,201.0,83.0,Central,23,Espresso,558.0,Decaf,259.0
374,Colorado,48.0,159.0,61.0,Central,21,Espresso,593.0,Decaf,207.0
375,Colorado,69.0,325.0,94.0,Central,45,Herbal Tea,1059.0,Decaf,394.0
376,Colorado,69.0,322.0,92.0,Central,45,Herbal Tea,1267.0,Decaf,391.0
377,Colorado,61.0,295.0,115.0,Central,41,Herbal Tea,1156.0,Decaf,356.0
378,Colorado,60.0,288.0,112.0,Central,40,Herbal Tea,1304.0,Decaf,348.0
379,Colorado,60.0,288.0,113.0,Central,40,Herbal Tea,1292.0,Decaf,348.0
380,Colorado,87.0,150.0,0.0,Central,57,Herbal Tea,435.0,Decaf,237.0
381,Colorado,77.0,125.0,-4.0,Central,47,Herbal Tea,433.0,Decaf,202.0
382,Colorado,58.0,88.0,-14.0,Central,33,Herbal Tea,513.0,Decaf,146.0
383,Colorado,71.0,119.0,-9.0,Central,42,Herbal Tea,521.0,Decaf,190.0
384,Colorado,45.0,129.0,29.0,Central,18,Herbal Tea,336.0,Decaf,174.0
385,Colorado,45.0,123.0,26.0,Central,17,Herbal Tea,361.0,Decaf,168.0
386,Colorado,44.0,118.0,24.0,Central,16,Herbal Tea,397.0,Decaf,162.0
387,Colorado,47.0,149.0,49.0,Central,19,Herbal Tea,329.0,Decaf,196.0
388,Colorado,42.0,122.0,36.0,Central,17,Herbal Tea,361.0,Decaf,164.0
389,Colorado,55.0,130.0,17.0,Central,22,Tea,338.0,Regular,185.0
390,Colorado,55.0,132.0,18.0,Central,22,Tea,331.0,Regular,187.0
391,Colorado,53.0,115.0,11.0,Central,19,Tea,396.0,Regular,168.0
392,Colorado,54.0,124.0,15.0,Central,20,Tea,410.0,Regular,178.0
393,Colorado,58.0,145.0,26.0,Central,22,Tea,338.0,Regular,203.0
394,Colorado,48.0,114.0,17.0,Central,19,Tea,419.0,Regular,162.0
395,Colorado,50.0,109.0,10.0,Central,17,Tea,409.0,Regular,159.0
396,Colorado,54.0,132.0,22.0,Central,20,Tea,410.0,Regular,186.0
397,Colorado,41.0,138.0,34.0,Central,19,Tea,965.0,Regular,179.0
398,Colorado,39.0,125.0,29.0,Central,17,Tea,1042.0,Regular,164.0
399,Colorado,42.0,157.0,56.0,Central,19,Tea,965.0,Regular,199.0
400,Colorado,34.0,116.0,37.0,Central,16,Tea,1028.0,Regular,150.0
401,Colorado,37.0,120.0,37.0,Central,15,Tea,1042.0,Regular,157.0
402,Colorado,39.0,133.0,43.0,Central,17,Tea,1042.0,Regular,172.0
403,Colorado,36.0,213.0,90.0,Central,24,Coffee,756.0,Regular,249.0
404,Colorado,36.0,223.0,96.0,Central,25,Coffee,777.0,Regular,259.0
405,Colorado,41.0,256.0,111.0,Central,29,Coffee,821.0,Regular,297.0
406,Colorado,41.0,256.0,111.0,Central,29,Coffee,952.0,Regular,297.0
407,Colorado,45.0,301.0,133.0,Central,34,Coffee,941.0,Regular,346.0
408,Colorado,39.0,259.0,156.0,Central,27,Coffee,766.0,Regular,298.0
409,Colorado,38.0,254.0,153.0,Central,29,Coffee,821.0,Regular,292.0
410,Colorado,38.0,254.0,153.0,Central,29,Coffee,952.0,Regular,292.0
411,Colorado,42.0,298.0,184.0,Central,34,Coffee,941.0,Regular,340.0
412,Colorado,39.0,190.0,68.0,Central,27,Coffee,613.0,Regular,229.0
413,Colorado,41.0,213.0,106.0,Central,27,Coffee,623.0,Regular,254.0
414,Colorado,36.0,188.0,94.0,Central,27,Coffee,584.0,Regular,224.0
415,Colorado,38.0,234.0,101.0,Central,26,Coffee,799.0,Decaf,272.0
416,Colorado,40.0,256.0,112.0,Central,29,Coffee,871.0,Decaf,296.0
417,Colorado,36.0,210.0,88.0,Central,24,Coffee,1003.0,Decaf,246.0
418,Colorado,43.0,298.0,182.0,Central,34,Coffee,947.0,Decaf,341.0
419,Colorado,44.0,320.0,199.0,Central,36,Coffee,994.0,Decaf,364.0
420,Colorado,39.0,261.0,157.0,Central,28,Coffee,981.0,Decaf,300.0
421,Colorado,33.0,211.0,125.0,Central,22,Coffee,984.0,Decaf,244.0
422,Colorado,36.0,224.0,131.0,Central,24,Coffee,1003.0,Decaf,260.0
423,Colorado,26.0,98.0,29.0,Central,14,Tea,613.0,Regular,124.0
424,Colorado,27.0,99.0,29.0,Central,14,Tea,597.0,Regular,126.0
425,Colorado,41.0,205.0,74.0,Central,29,Tea,572.0,Regular,246.0
426,Colorado,32.0,154.0,73.0,Central,22,Tea,587.0,Regular,186.0
427,Colorado,33.0,198.0,84.0,Central,22,Espresso,460.0,Regular,231.0
428,Colorado,40.0,245.0,105.0,Central,28,Espresso,598.0,Regular,285.0
429,Colorado,27.0,150.0,84.0,Central,15,Espresso,456.0,Regular,177.0
430,Colorado,33.0,211.0,125.0,Central,22,Espresso,441.0,Regular,244.0
431,Colorado,35.0,228.0,135.0,Central,26,Espresso,608.0,Regular,263.0
432,Colorado,55.0,180.0,53.0,Central,23,Espresso,558.0,Decaf,235.0
433,Colorado,46.0,130.0,41.0,Central,17,Espresso,662.0,Decaf,176.0
434,Colorado,54.0,179.0,70.0,Central,22,Espresso,677.0,Decaf,233.0
435,Colorado,66.0,298.0,83.0,Central,41,Herbal Tea,1245.0,Decaf,364.0
436,Colorado,76.0,382.0,154.0,Central,47,Herbal Tea,1091.0,Decaf,458.0
437,Colorado,69.0,346.0,140.0,Central,45,Herbal Tea,1091.0,Decaf,415.0
438,Colorado,61.0,295.0,115.0,Central,41,Herbal Tea,1245.0,Decaf,356.0
439,Colorado,69.0,343.0,137.0,Central,45,Herbal Tea,1267.0,Decaf,412.0
440,Colorado,78.0,128.0,-3.0,Central,48,Herbal Tea,458.0,Decaf,206.0
441,Colorado,70.0,107.0,-7.0,Central,40,Herbal Tea,496.0,Decaf,177.0
442,Colorado,91.0,168.0,0.0,Central,57,Herbal Tea,435.0,Decaf,259.0
443,Colorado,77.0,133.0,-6.0,Central,47,Herbal Tea,433.0,Decaf,210.0
444,Colorado,76.0,130.0,-7.0,Central,46,Herbal Tea,503.0,Decaf,206.0
445,Colorado,46.0,134.0,31.0,Central,18,Herbal Tea,323.0,Decaf,180.0
446,Colorado,42.0,110.0,21.0,Central,15,Herbal Tea,420.0,Decaf,152.0
447,Colorado,45.0,125.0,27.0,Central,17,Herbal Tea,410.0,Decaf,170.0
448,Colorado,47.0,138.0,32.0,Central,19,Herbal Tea,411.0,Decaf,185.0
449,Colorado,45.0,137.0,43.0,Central,18,Herbal Tea,336.0,Decaf,182.0
450,Colorado,41.0,117.0,33.0,Central,16,Herbal Tea,397.0,Decaf,158.0
451,Colorado,39.0,109.0,29.0,Central,15,Herbal Tea,420.0,Decaf,148.0
452,Colorado,45.0,133.0,40.0,Central,17,Herbal Tea,410.0,Decaf,178.0
453,Colorado,53.0,118.0,12.0,Central,20,Tea,361.0,Regular,171.0
454,Colorado,51.0,109.0,9.0,Central,18,Tea,414.0,Regular,160.0
455,Colorado,54.0,129.0,19.0,Central,20,Tea,337.0,Regular,183.0
456,Colorado,49.0,117.0,17.0,Central,20,Tea,361.0,Regular,166.0
457,Colorado,47.0,108.0,12.0,Central,18,Tea,414.0,Regular,155.0
458,Colorado,53.0,128.0,19.0,Central,20,Tea,404.0,Regular,181.0
459,Colorado,40.0,136.0,34.0,Central,19,Tea,958.0,Regular,176.0
460,Colorado,36.0,109.0,23.0,Central,15,Tea,1051.0,Regular,145.0
461,Colorado,37.0,113.0,25.0,Central,15,Tea,1042.0,Regular,150.0
462,Colorado,33.0,108.0,32.0,Central,15,Tea,1051.0,Regular,141.0
463,Colorado,32.0,90.0,22.0,Central,12,Tea,1046.0,Regular,122.0
464,Colorado,45.0,302.0,134.0,Central,34,Coffee,928.0,Regular,347.0
465,Colorado,46.0,302.0,133.0,Central,34,Coffee,915.0,Regular,348.0
466,Colorado,44.0,290.0,128.0,Central,33,Coffee,930.0,Regular,334.0
467,Colorado,36.0,238.0,142.0,Central,25,Coffee,777.0,Regular,274.0
468,Colorado,45.0,322.0,199.0,Central,34,Coffee,928.0,Regular,367.0
469,Colorado,39.0,190.0,68.0,Central,27,Coffee,623.0,Regular,229.0
470,Colorado,40.0,193.0,69.0,Central,27,Coffee,603.0,Regular,233.0
471,Colorado,37.0,178.0,63.0,Central,25,Coffee,593.0,Regular,215.0
472,Colorado,39.0,190.0,68.0,Central,27,Coffee,574.0,Regular,229.0
473,Colorado,41.0,199.0,71.0,Central,28,Coffee,564.0,Regular,240.0
474,Colorado,32.0,132.0,42.0,Central,19,Coffee,548.0,Regular,164.0
475,Colorado,25.0,92.0,27.0,Central,13,Coffee,536.0,Regular,117.0
476,Colorado,27.0,99.0,29.0,Central,14,Coffee,531.0,Regular,126.0
477,Colorado,40.0,206.0,102.0,Central,27,Coffee,603.0,Regular,246.0
478,Colorado,37.0,190.0,93.0,Central,25,Coffee,593.0,Regular,227.0
479,Colorado,36.0,188.0,94.0,Central,27,Coffee,574.0,Regular,224.0
480,Colorado,27.0,119.0,54.0,Central,17,Coffee,554.0,Regular,146.0
481,Colorado,27.0,106.0,43.0,Central,14,Coffee,531.0,Regular,133.0
482,Colorado,38.0,234.0,101.0,Central,26,Coffee,821.0,Decaf,272.0
483,Colorado,46.0,312.0,139.0,Central,35,Coffee,1007.0,Decaf,358.0
484,Colorado,39.0,245.0,106.0,Central,28,Coffee,981.0,Decaf,284.0
485,Colorado,33.0,198.0,84.0,Central,22,Coffee,984.0,Decaf,231.0
486,Colorado,26.0,100.0,30.0,Central,14,Tea,618.0,Regular,126.0
487,Colorado,32.0,140.0,47.0,Central,20,Tea,579.0,Regular,172.0
488,Colorado,26.0,107.0,45.0,Central,14,Tea,618.0,Regular,133.0
489,Colorado,24.0,98.0,41.0,Central,14,Tea,602.0,Regular,122.0
490,Colorado,25.0,98.0,40.0,Central,14,Tea,597.0,Regular,123.0
491,Colorado,24.0,93.0,37.0,Central,13,Tea,592.0,Regular,117.0
492,Colorado,41.0,218.0,110.0,Central,29,Tea,572.0,Regular,259.0
493,Colorado,42.0,213.0,104.0,Central,29,Tea,561.0,Regular,255.0
494,Colorado,32.0,189.0,80.0,Central,21,Espresso,449.0,Regular,221.0
495,Colorado,26.0,133.0,53.0,Central,15,Espresso,601.0,Regular,159.0
496,Colorado,33.0,208.0,121.0,Central,24,Espresso,499.0,Regular,241.0
497,Colorado,32.0,199.0,117.0,Central,21,Espresso,580.0,Regular,231.0
498,Colorado,26.0,142.0,79.0,Central,15,Espresso,601.0,Regular,168.0
499,Colorado,54.0,180.0,54.0,Central,23,Espresso,541.0,Decaf,234.0
500,Colorado,54.0,168.0,47.0,Central,22,Espresso,677.0,Decaf,222.0
501,Colorado,55.0,201.0,88.0,Central,24,Espresso,549.0,Decaf,256.0
503,Colorado,45.0,134.0,46.0,Central,17,Espresso,641.0,Decaf,179.0
504,Colorado,51.0,160.0,58.0,Central,19,Espresso,656.0,Decaf,211.0
505,Colorado,54.0,194.0,83.0,Central,23,Espresso,650.0,Decaf,248.0
506,Colorado,56.0,201.0,86.0,Central,24,Espresso,659.0,Decaf,257.0
509,Colorado,66.0,298.0,83.0,Central,41,Herbal Tea,1156.0,Decaf,364.0
510,Colorado,68.0,310.0,87.0,Central,43,Herbal Tea,1280.0,Decaf,378.0
511,Colorado,75.0,363.0,107.0,Central,50,Herbal Tea,1283.0,Decaf,438.0
512,Colorado,71.0,362.0,147.0,Central,47,Herbal Tea,1073.0,Decaf,433.0
513,Colorado,69.0,346.0,140.0,Central,45,Herbal Tea,1059.0,Decaf,415.0
515,Colorado,66.0,326.0,129.0,Central,42,Herbal Tea,1319.0,Decaf,392.0
516,Colorado,78.0,129.0,-3.0,Central,49,Herbal Tea,427.0,Decaf,207.0
517,Colorado,77.0,125.0,-4.0,Central,47,Herbal Tea,421.0,Decaf,202.0
518,Colorado,66.0,95.0,-10.0,Central,36,Herbal Tea,517.0,Decaf,161.0
519,Colorado,62.0,89.0,-10.0,Central,33,Herbal Tea,513.0,Decaf,151.0
520,Colorado,76.0,126.0,-2.0,Central,47,Herbal Tea,509.0,Decaf,202.0
521,Colorado,71.0,112.0,-6.0,Central,42,Herbal Tea,521.0,Decaf,183.0
522,Colorado,78.0,137.0,-4.0,Central,49,Herbal Tea,427.0,Decaf,215.0
523,Colorado,73.0,127.0,-4.0,Central,48,Herbal Tea,458.0,Decaf,200.0
524,Colorado,76.0,134.0,-3.0,Central,47,Herbal Tea,509.0,Decaf,210.0
525,Colorado,77.0,133.0,-6.0,Central,47,Herbal Tea,509.0,Decaf,210.0
526,Colorado,47.0,140.0,33.0,Central,19,Herbal Tea,336.0,Decaf,187.0
527,Colorado,45.0,123.0,26.0,Central,17,Herbal Tea,405.0,Decaf,168.0
528,Colorado,49.0,157.0,51.0,Central,19,Herbal Tea,336.0,Decaf,206.0
529,Colorado,46.0,143.0,46.0,Central,18,Herbal Tea,323.0,Decaf,189.0
530,Colorado,45.0,131.0,39.0,Central,17,Herbal Tea,405.0,Decaf,176.0
531,Colorado,47.0,147.0,47.0,Central,19,Herbal Tea,411.0,Decaf,194.0
532,Colorado,44.0,135.0,43.0,Central,17,Herbal Tea,424.0,Decaf,179.0
533,Colorado,55.0,129.0,16.0,Central,22,Tea,325.0,Regular,184.0
534,Colorado,52.0,115.0,12.0,Central,19,Tea,419.0,Regular,167.0
535,Colorado,50.0,102.0,7.0,Central,17,Tea,409.0,Regular,152.0
536,Colorado,55.0,141.0,27.0,Central,22,Tea,331.0,Regular,196.0
537,Colorado,55.0,137.0,24.0,Central,22,Tea,325.0,Regular,192.0
538,Colorado,49.0,114.0,15.0,Central,19,Tea,396.0,Regular,163.0
539,Colorado,37.0,117.0,27.0,Central,16,Tea,1028.0,Regular,154.0
540,Colorado,34.0,91.0,16.0,Central,12,Tea,1046.0,Regular,125.0
541,Colorado,40.0,145.0,50.0,Central,19,Tea,958.0,Regular,185.0
542,Colorado,41.0,144.0,47.0,Central,19,Tea,952.0,Regular,185.0
543,Colorado,37.0,126.0,40.0,Central,16,Tea,1037.0,Regular,163.0
544,Colorado,37.0,124.0,39.0,Central,16,Tea,1054.0,Regular,161.0
545,Connecticut,69.0,292.0,107.0,East,38,Coffee,962.0,Regular,361.0
546,Connecticut,60.0,225.0,75.0,East,29,Coffee,1148.0,Regular,285.0
547,Connecticut,73.0,325.0,122.0,East,42,Coffee,1134.0,Regular,398.0
548,Connecticut,69.0,289.0,105.0,East,37,Coffee,1166.0,Regular,358.0
549,Connecticut,56.0,223.0,104.0,East,29,Coffee,1148.0,Regular,279.0
550,Connecticut,56.0,223.0,104.0,East,29,Coffee,1139.0,Regular,279.0
551,Connecticut,64.0,275.0,135.0,East,33,Coffee,1130.0,Regular,339.0
552,Connecticut,73.0,334.0,171.0,East,41,Coffee,1119.0,Regular,407.0
553,Connecticut,73.0,346.0,181.0,East,42,Coffee,1134.0,Regular,419.0
554,Connecticut,16.0,51.0,15.0,East,5,Tea,804.0,Regular,67.0
555,Connecticut,21.0,90.0,33.0,East,10,Tea,809.0,Regular,111.0
556,Connecticut,15.0,47.0,17.0,East,5,Tea,811.0,Regular,62.0
557,Connecticut,18.0,64.0,27.0,East,6,Tea,806.0,Regular,82.0
558,Connecticut,21.0,96.0,49.0,East,10,Tea,809.0,Regular,117.0
559,Connecticut,77.0,128.0,-2.0,East,48,Espresso,597.0,Regular,205.0
560,Connecticut,83.0,144.0,1.0,East,54,Espresso,606.0,Regular,227.0
561,Connecticut,84.0,147.0,2.0,East,55,Espresso,613.0,Regular,231.0
562,Connecticut,103.0,201.0,11.0,East,68,Espresso,522.0,Regular,304.0
563,Connecticut,87.0,165.0,4.0,East,58,Espresso,513.0,Regular,252.0
564,Connecticut,87.0,160.0,0.0,East,57,Espresso,506.0,Regular,247.0
565,Connecticut,87.0,160.0,0.0,East,57,Espresso,521.0,Regular,247.0
566,Connecticut,81.0,153.0,4.0,East,58,Espresso,551.0,Regular,234.0
567,Connecticut,85.0,159.0,3.0,East,56,Espresso,612.0,Regular,244.0
568,Connecticut,78.0,140.0,-3.0,East,49,Espresso,627.0,Regular,218.0
569,Connecticut,46.0,130.0,29.0,East,18,Espresso,305.0,Decaf,176.0
570,Connecticut,43.0,113.0,22.0,East,15,Espresso,334.0,Decaf,156.0
571,Connecticut,41.0,100.0,16.0,East,14,Espresso,388.0,Decaf,141.0
572,Connecticut,40.0,98.0,16.0,East,13,Espresso,384.0,Decaf,138.0
573,Connecticut,47.0,145.0,47.0,East,18,Espresso,312.0,Decaf,192.0
574,Connecticut,45.0,132.0,39.0,East,17,Espresso,299.0,Decaf,177.0
575,Connecticut,37.0,97.0,22.0,East,13,Espresso,384.0,Decaf,134.0
576,Connecticut,43.0,118.0,31.0,East,15,Espresso,375.0,Decaf,161.0
577,Connecticut,45.0,132.0,39.0,East,17,Espresso,380.0,Decaf,177.0
578,Connecticut,44.0,121.0,31.0,East,16,Espresso,392.0,Decaf,165.0
579,Connecticut,65.0,189.0,39.0,East,32,Herbal Tea,476.0,Decaf,254.0
580,Connecticut,61.0,169.0,32.0,East,28,Herbal Tea,580.0,Decaf,230.0
581,Connecticut,64.0,190.0,50.0,East,30,Herbal Tea,494.0,Decaf,254.0
582,Connecticut,59.0,160.0,36.0,East,25,Herbal Tea,599.0,Decaf,219.0
583,Connecticut,64.0,189.0,50.0,East,30,Herbal Tea,593.0,Decaf,253.0
584,Connecticut,43.0,163.0,46.0,East,22,Herbal Tea,949.0,Decaf,206.0
585,Connecticut,44.0,176.0,68.0,East,23,Herbal Tea,956.0,Decaf,220.0
586,Connecticut,39.0,147.0,52.0,East,21,Herbal Tea,998.0,Decaf,186.0
587,Connecticut,41.0,145.0,49.0,East,19,Herbal Tea,1059.0,Decaf,186.0
588,Connecticut,42.0,151.0,52.0,East,20,Herbal Tea,1053.0,Decaf,193.0
589,Connecticut,40.0,148.0,53.0,East,19,Herbal Tea,1075.0,Decaf,188.0
590,Connecticut,25.0,115.0,43.0,East,13,Tea,821.0,Regular,140.0
591,Connecticut,20.0,87.0,32.0,East,9,Tea,894.0,Regular,107.0
592,Connecticut,21.0,83.0,28.0,East,9,Tea,890.0,Regular,104.0
593,Connecticut,23.0,108.0,41.0,East,12,Tea,886.0,Regular,131.0
594,Connecticut,20.0,91.0,46.0,East,10,Tea,876.0,Regular,111.0
595,Connecticut,71.0,310.0,115.0,East,40,Coffee,961.0,Regular,381.0
596,Connecticut,72.0,309.0,114.0,East,40,Coffee,932.0,Regular,381.0
597,Connecticut,61.0,232.0,79.0,East,30,Coffee,1102.0,Regular,293.0
598,Connecticut,60.0,225.0,75.0,East,29,Coffee,1139.0,Regular,285.0
599,Connecticut,62.0,273.0,135.0,East,36,Coffee,1020.0,Regular,335.0
600,Connecticut,21.0,94.0,35.0,East,10,Tea,777.0,Regular,115.0
601,Connecticut,18.0,66.0,21.0,East,7,Tea,772.0,Regular,84.0
602,Connecticut,19.0,62.0,18.0,East,7,Tea,775.0,Regular,81.0
603,Connecticut,17.0,57.0,17.0,East,6,Tea,787.0,Regular,74.0
604,Connecticut,22.0,105.0,55.0,East,10,Tea,777.0,Regular,127.0
605,Connecticut,19.0,66.0,27.0,East,7,Tea,769.0,Regular,85.0
606,Connecticut,15.0,51.0,21.0,East,5,Tea,804.0,Regular,66.0
607,Connecticut,87.0,154.0,3.0,East,58,Espresso,551.0,Regular,241.0
608,Connecticut,78.0,131.0,-2.0,East,49,Espresso,627.0,Regular,209.0
609,Connecticut,66.0,112.0,-7.0,East,42,Espresso,622.0,Regular,178.0
610,Connecticut,64.0,104.0,-11.0,East,39,Espresso,617.0,Regular,168.0
611,Connecticut,84.0,157.0,3.0,East,55,Espresso,613.0,Regular,241.0
612,Connecticut,45.0,130.0,30.0,East,18,Espresso,312.0,Decaf,175.0
613,Connecticut,44.0,119.0,24.0,East,16,Espresso,311.0,Decaf,163.0
614,Connecticut,43.0,108.0,19.0,East,15,Espresso,367.0,Decaf,151.0
615,Connecticut,66.0,193.0,41.0,East,32,Herbal Tea,484.0,Decaf,259.0
616,Connecticut,58.0,153.0,27.0,East,25,Herbal Tea,619.0,Decaf,211.0
617,Connecticut,66.0,206.0,61.0,East,32,Herbal Tea,484.0,Decaf,272.0
618,Connecticut,59.0,171.0,46.0,East,29,Herbal Tea,529.0,Decaf,230.0
619,Connecticut,64.0,196.0,56.0,East,31,Herbal Tea,601.0,Decaf,260.0
620,Connecticut,45.0,170.0,47.0,East,24,Herbal Tea,965.0,Decaf,215.0
621,Connecticut,42.0,148.0,38.0,East,21,Herbal Tea,998.0,Decaf,190.0
622,Connecticut,41.0,142.0,36.0,East,20,Herbal Tea,1042.0,Decaf,183.0
623,Connecticut,41.0,136.0,33.0,East,19,Herbal Tea,1059.0,Decaf,177.0
624,Connecticut,43.0,150.0,38.0,East,21,Herbal Tea,1060.0,Decaf,193.0
625,Connecticut,40.0,139.0,36.0,East,19,Herbal Tea,1075.0,Decaf,179.0
626,Connecticut,43.0,174.0,68.0,East,22,Herbal Tea,949.0,Decaf,217.0
627,Connecticut,45.0,178.0,68.0,East,23,Herbal Tea,965.0,Decaf,223.0
628,Connecticut,33.0,109.0,33.0,East,15,Herbal Tea,1064.0,Decaf,142.0
629,Connecticut,26.0,123.0,47.0,East,14,Tea,821.0,Regular,149.0
630,Connecticut,25.0,123.0,48.0,East,14,Tea,814.0,Regular,148.0
631,Connecticut,25.0,131.0,71.0,East,14,Tea,814.0,Regular,156.0
632,Connecticut,21.0,108.0,58.0,East,12,Tea,844.0,Regular,129.0
633,Connecticut,23.0,106.0,53.0,East,11,Tea,881.0,Regular,129.0
634,Connecticut,64.0,258.0,91.0,East,33,Coffee,1130.0,Regular,322.0
635,Connecticut,73.0,313.0,115.0,East,41,Coffee,1119.0,Regular,386.0
636,Connecticut,74.0,346.0,180.0,East,42,Coffee,945.0,Regular,420.0
637,Connecticut,72.0,329.0,169.0,East,40,Coffee,932.0,Regular,401.0
638,Connecticut,19.0,62.0,18.0,East,7,Tea,769.0,Regular,81.0
639,Connecticut,16.0,51.0,15.0,East,5,Tea,814.0,Regular,67.0
640,Connecticut,17.0,57.0,17.0,East,6,Tea,809.0,Regular,74.0
641,Connecticut,16.0,56.0,23.0,East,6,Tea,787.0,Regular,72.0
642,Connecticut,15.0,51.0,21.0,East,5,Tea,814.0,Regular,66.0
643,Connecticut,98.0,180.0,7.0,East,68,Espresso,522.0,Regular,278.0
644,Connecticut,87.0,155.0,3.0,East,58,Espresso,513.0,Regular,242.0
645,Connecticut,87.0,150.0,0.0,East,57,Espresso,506.0,Regular,237.0
646,Connecticut,87.0,150.0,0.0,East,57,Espresso,521.0,Regular,237.0
647,Connecticut,71.0,113.0,-5.0,East,42,Espresso,622.0,Regular,184.0
648,Connecticut,69.0,105.0,-8.0,East,39,Espresso,617.0,Regular,174.0
649,Connecticut,72.0,127.0,-3.0,East,48,Espresso,597.0,Regular,199.0
650,Connecticut,45.0,124.0,26.0,East,17,Espresso,299.0,Decaf,169.0
651,Connecticut,42.0,113.0,23.0,East,15,Espresso,380.0,Decaf,155.0
652,Connecticut,43.0,111.0,21.0,East,15,Espresso,375.0,Decaf,154.0
653,Connecticut,45.0,124.0,26.0,East,17,Espresso,380.0,Decaf,169.0
654,Connecticut,44.0,127.0,36.0,East,16,Espresso,311.0,Decaf,171.0
655,Connecticut,40.0,112.0,30.0,East,15,Espresso,334.0,Decaf,152.0
656,Connecticut,38.0,99.0,22.0,East,14,Espresso,388.0,Decaf,137.0
657,Connecticut,65.0,190.0,40.0,East,32,Herbal Tea,494.0,Decaf,255.0
658,Connecticut,63.0,173.0,33.0,East,29,Herbal Tea,529.0,Decaf,236.0
659,Connecticut,60.0,160.0,28.0,East,27,Herbal Tea,606.0,Decaf,220.0
660,Connecticut,64.0,184.0,38.0,East,31,Herbal Tea,601.0,Decaf,248.0
661,Connecticut,68.0,213.0,62.0,East,32,Herbal Tea,494.0,Decaf,281.0
662,Connecticut,57.0,167.0,44.0,East,28,Herbal Tea,580.0,Decaf,224.0
663,Connecticut,57.0,167.0,44.0,East,28,Herbal Tea,613.0,Decaf,224.0
664,Connecticut,58.0,163.0,40.0,East,25,Herbal Tea,619.0,Decaf,221.0
665,Connecticut,44.0,165.0,46.0,East,23,Herbal Tea,956.0,Decaf,209.0
666,Connecticut,45.0,167.0,46.0,East,23,Herbal Tea,965.0,Decaf,212.0
667,Connecticut,42.0,142.0,35.0,East,20,Herbal Tea,1053.0,Decaf,184.0
668,Connecticut,47.0,190.0,73.0,East,24,Herbal Tea,965.0,Decaf,237.0
669,Connecticut,23.0,109.0,42.0,East,12,Tea,844.0,Regular,132.0
670,Connecticut,23.0,99.0,36.0,East,11,Tea,881.0,Regular,122.0
671,Connecticut,26.0,123.0,47.0,East,14,Tea,898.0,Regular,149.0
672,Connecticut,25.0,129.0,70.0,East,13,Tea,809.0,Regular,154.0
673,Connecticut,23.0,115.0,61.0,East,12,Tea,886.0,Regular,138.0
674,Connecticut,27.0,141.0,76.0,East,15,Tea,885.0,Regular,168.0
675,Connecticut,74.0,325.0,121.0,East,42,Coffee,945.0,Regular,399.0
676,Connecticut,67.0,275.0,98.0,East,36,Coffee,1020.0,Regular,342.0
677,Connecticut,75.0,347.0,179.0,East,40,Coffee,961.0,Regular,422.0
678,Connecticut,69.0,311.0,159.0,East,38,Coffee,962.0,Regular,380.0
679,Connecticut,57.0,230.0,109.0,East,30,Coffee,1102.0,Regular,287.0
680,Connecticut,69.0,308.0,156.0,East,37,Coffee,1166.0,Regular,377.0
