State,Total Expenses,Product,Sales,Market Size,Profit,Market,Marketing,Product Type,Inventory,Type
Colorado,33,Caffe Mocha,198,Major Market,84,Central,22,Espresso,441,Regular
Colorado,37,Caffe Mocha,230,Major Market,99,Central,26,Espresso,562,Regular
Colorado,33,Caffe Mocha,211,Major Market,125,Central,22,Espresso,460,Regular
Colorado,37,Caffe Mocha,243,Major Market,145,Central,28,Espresso,598,Regular
Colorado,34,Caffe Mocha,212,Major Market,125,Central,22,Espresso,588,Regular
Colorado,54,Decaf Espresso,170,Major Market,48,Central,22,Espresso,559,Decaf
Colorado,49,Decaf Espresso,131,Major Market,30,Central,17,Espresso,662,Decaf
Colorado,58,Decaf Espresso,201,Major Market,83,Central,23,Espresso,558,Decaf
Colorado,48,Decaf Espresso,159,Major Market,61,Central,21,Espresso,593,Decaf
Colorado,69,Chamomile,325,Major Market,94,Central,45,Herbal Tea,1059,Decaf
Colorado,69,Chamomile,322,Major Market,92,Central,45,Herbal Tea,1267,Decaf
Colorado,61,Chamomile,295,Major Market,115,Central,41,Herbal Tea,1156,Decaf
Colorado,60,Chamomile,288,Major Market,112,Central,40,Herbal Tea,1304,Decaf
Colorado,60,Chamomile,288,Major Market,113,Central,40,Herbal Tea,1292,Decaf
Colorado,87,Lemon,150,Major Market,0,Central,57,Herbal Tea,435,Decaf
Colorado,77,Lemon,125,Major Market,-4,Central,47,Herbal Tea,433,Decaf
Colorado,58,Lemon,88,Major Market,-14,Central,33,Herbal Tea,513,Decaf
Colorado,71,Lemon,119,Major Market,-9,Central,42,Herbal Tea,521,Decaf
Colorado,45,Mint,129,Major Market,29,Central,18,Herbal Tea,336,Decaf
Colorado,45,Mint,123,Major Market,26,Central,17,Herbal Tea,361,Decaf
Colorado,44,Mint,118,Major Market,24,Central,16,Herbal Tea,397,Decaf
Colorado,47,Mint,149,Major Market,49,Central,19,Herbal Tea,329,Decaf
Colorado,42,Mint,122,Major Market,36,Central,17,Herbal Tea,361,Decaf
Colorado,55,Darjeeling,130,Major Market,17,Central,22,Tea,338,Regular
Colorado,55,Darjeeling,132,Major Market,18,Central,22,Tea,331,Regular
Colorado,53,Darjeeling,115,Major Market,11,Central,19,Tea,396,Regular
Colorado,54,Darjeeling,124,Major Market,15,Central,20,Tea,410,Regular
Colorado,58,Darjeeling,145,Major Market,26,Central,22,Tea,338,Regular
Colorado,48,Darjeeling,114,Major Market,17,Central,19,Tea,419,Regular
Colorado,50,Darjeeling,109,Major Market,10,Central,17,Tea,409,Regular
Colorado,54,Darjeeling,132,Major Market,22,Central,20,Tea,410,Regular
Colorado,41,Earl Grey,138,Major Market,34,Central,19,Tea,965,Regular
Colorado,39,Earl Grey,125,Major Market,29,Central,17,Tea,1042,Regular
Colorado,42,Earl Grey,157,Major Market,56,Central,19,Tea,965,Regular
Colorado,34,Earl Grey,116,Major Market,37,Central,16,Tea,1028,Regular
Colorado,37,Earl Grey,120,Major Market,37,Central,15,Tea,1042,Regular
Colorado,39,Earl Grey,133,Major Market,43,Central,17,Tea,1042,Regular
Colorado,36,Amaretto,213,Major Market,90,Central,24,Coffee,756,Regular
Colorado,36,Amaretto,223,Major Market,96,Central,25,Coffee,777,Regular
Colorado,41,Amaretto,256,Major Market,111,Central,29,Coffee,821,Regular
Colorado,41,Amaretto,256,Major Market,111,Central,29,Coffee,952,Regular
Colorado,45,Amaretto,301,Major Market,133,Central,34,Coffee,941,Regular
Colorado,39,Amaretto,259,Major Market,156,Central,27,Coffee,766,Regular
Colorado,38,Amaretto,254,Major Market,153,Central,29,Coffee,821,Regular
Colorado,38,Amaretto,254,Major Market,153,Central,29,Coffee,952,Regular
Colorado,42,Amaretto,298,Major Market,184,Central,34,Coffee,941,Regular
Colorado,39,Columbian,190,Major Market,68,Central,27,Coffee,613,Regular
Colorado,41,Columbian,213,Major Market,106,Central,27,Coffee,623,Regular
Colorado,36,Columbian,188,Major Market,94,Central,27,Coffee,584,Regular
Colorado,38,Decaf Irish Cream,234,Major Market,101,Central,26,Coffee,799,Decaf
Colorado,40,Decaf Irish Cream,256,Major Market,112,Central,29,Coffee,871,Decaf
Colorado,36,Decaf Irish Cream,210,Major Market,88,Central,24,Coffee,1003,Decaf
Colorado,43,Decaf Irish Cream,298,Major Market,182,Central,34,Coffee,947,Decaf
Colorado,44,Decaf Irish Cream,320,Major Market,199,Central,36,Coffee,994,Decaf
Colorado,39,Decaf Irish Cream,261,Major Market,157,Central,28,Coffee,981,Decaf
Colorado,33,Decaf Irish Cream,211,Major Market,125,Central,22,Coffee,984,Decaf
Colorado,36,Decaf Irish Cream,224,Major Market,131,Central,24,Coffee,1003,Decaf
Colorado,26,Green Tea,98,Major Market,29,Central,14,Tea,613,Regular
Colorado,27,Green Tea,99,Major Market,29,Central,14,Tea,597,Regular
Colorado,41,Green Tea,205,Major Market,74,Central,29,Tea,572,Regular
Colorado,32,Green Tea,154,Major Market,73,Central,22,Tea,587,Regular
Colorado,33,Caffe Mocha,198,Major Market,84,Central,22,Espresso,460,Regular
Colorado,40,Caffe Mocha,245,Major Market,105,Central,28,Espresso,598,Regular
Colorado,27,Caffe Mocha,150,Major Market,84,Central,15,Espresso,456,Regular
Colorado,33,Caffe Mocha,211,Major Market,125,Central,22,Espresso,441,Regular
Colorado,35,Caffe Mocha,228,Major Market,135,Central,26,Espresso,608,Regular
Colorado,55,Decaf Espresso,180,Major Market,53,Central,23,Espresso,558,Decaf
Colorado,46,Decaf Espresso,130,Major Market,41,Central,17,Espresso,662,Decaf
Colorado,54,Decaf Espresso,179,Major Market,70,Central,22,Espresso,677,Decaf
Colorado,66,Chamomile,298,Major Market,83,Central,41,Herbal Tea,1245,Decaf
Colorado,76,Chamomile,382,Major Market,154,Central,47,Herbal Tea,1091,Decaf
Colorado,69,Chamomile,346,Major Market,140,Central,45,Herbal Tea,1091,Decaf
Colorado,61,Chamomile,295,Major Market,115,Central,41,Herbal Tea,1245,Decaf
Colorado,69,Chamomile,343,Major Market,137,Central,45,Herbal Tea,1267,Decaf
Colorado,78,Lemon,128,Major Market,-3,Central,48,Herbal Tea,458,Decaf
Colorado,70,Lemon,107,Major Market,-7,Central,40,Herbal Tea,496,Decaf
Colorado,91,Lemon,168,Major Market,0,Central,57,Herbal Tea,435,Decaf
Colorado,77,Lemon,133,Major Market,-6,Central,47,Herbal Tea,433,Decaf
Colorado,76,Lemon,130,Major Market,-7,Central,46,Herbal Tea,503,Decaf
Colorado,46,Mint,134,Major Market,31,Central,18,Herbal Tea,323,Decaf
Colorado,42,Mint,110,Major Market,21,Central,15,Herbal Tea,420,Decaf
Colorado,45,Mint,125,Major Market,27,Central,17,Herbal Tea,410,Decaf
Colorado,47,Mint,138,Major Market,32,Central,19,Herbal Tea,411,Decaf
Colorado,45,Mint,137,Major Market,43,Central,18,Herbal Tea,336,Decaf
Colorado,41,Mint,117,Major Market,33,Central,16,Herbal Tea,397,Decaf
Colorado,39,Mint,109,Major Market,29,Central,15,Herbal Tea,420,Decaf
Colorado,45,Mint,133,Major Market,40,Central,17,Herbal Tea,410,Decaf
Colorado,53,Darjeeling,118,Major Market,12,Central,20,Tea,361,Regular
Colorado,51,Darjeeling,109,Major Market,9,Central,18,Tea,414,Regular
Colorado,54,Darjeeling,129,Major Market,19,Central,20,Tea,337,Regular
Colorado,49,Darjeeling,117,Major Market,17,Central,20,Tea,361,Regular
Colorado,47,Darjeeling,108,Major Market,12,Central,18,Tea,414,Regular
Colorado,53,Darjeeling,128,Major Market,19,Central,20,Tea,404,Regular
Colorado,40,Earl Grey,136,Major Market,34,Central,19,Tea,958,Regular
Colorado,36,Earl Grey,109,Major Market,23,Central,15,Tea,1051,Regular
Colorado,37,Earl Grey,113,Major Market,25,Central,15,Tea,1042,Regular
Colorado,33,Earl Grey,108,Major Market,32,Central,15,Tea,1051,Regular
Colorado,32,Earl Grey,90,Major Market,22,Central,12,Tea,1046,Regular
Colorado,45,Amaretto,302,Major Market,134,Central,34,Coffee,928,Regular
Colorado,46,Amaretto,302,Major Market,133,Central,34,Coffee,915,Regular
Colorado,44,Amaretto,290,Major Market,128,Central,33,Coffee,930,Regular
Colorado,36,Amaretto,238,Major Market,142,Central,25,Coffee,777,Regular
Colorado,45,Amaretto,322,Major Market,199,Central,34,Coffee,928,Regular
Colorado,39,Columbian,190,Major Market,68,Central,27,Coffee,623,Regular
Colorado,40,Columbian,193,Major Market,69,Central,27,Coffee,603,Regular
Colorado,37,Columbian,178,Major Market,63,Central,25,Coffee,593,Regular
Colorado,39,Columbian,190,Major Market,68,Central,27,Coffee,574,Regular
Colorado,41,Columbian,199,Major Market,71,Central,28,Coffee,564,Regular
Colorado,32,Columbian,132,Major Market,42,Central,19,Coffee,548,Regular
Colorado,25,Columbian,92,Major Market,27,Central,13,Coffee,536,Regular
Colorado,27,Columbian,99,Major Market,29,Central,14,Coffee,531,Regular
Colorado,40,Columbian,206,Major Market,102,Central,27,Coffee,603,Regular
Colorado,37,Columbian,190,Major Market,93,Central,25,Coffee,593,Regular
Colorado,36,Columbian,188,Major Market,94,Central,27,Coffee,574,Regular
Colorado,27,Columbian,119,Major Market,54,Central,17,Coffee,554,Regular
Colorado,27,Columbian,106,Major Market,43,Central,14,Coffee,531,Regular
Colorado,38,Decaf Irish Cream,234,Major Market,101,Central,26,Coffee,821,Decaf
Colorado,46,Decaf Irish Cream,312,Major Market,139,Central,35,Coffee,1007,Decaf
Colorado,39,Decaf Irish Cream,245,Major Market,106,Central,28,Coffee,981,Decaf
Colorado,33,Decaf Irish Cream,198,Major Market,84,Central,22,Coffee,984,Decaf
Colorado,26,Green Tea,100,Major Market,30,Central,14,Tea,618,Regular
Colorado,32,Green Tea,140,Major Market,47,Central,20,Tea,579,Regular
Colorado,26,Green Tea,107,Major Market,45,Central,14,Tea,618,Regular
Colorado,24,Green Tea,98,Major Market,41,Central,14,Tea,602,Regular
Colorado,25,Green Tea,98,Major Market,40,Central,14,Tea,597,Regular
Colorado,24,Green Tea,93,Major Market,37,Central,13,Tea,592,Regular
Colorado,41,Green Tea,218,Major Market,110,Central,29,Tea,572,Regular
Colorado,42,Green Tea,213,Major Market,104,Central,29,Tea,561,Regular
Colorado,32,Caffe Mocha,189,Major Market,80,Central,21,Espresso,449,Regular
Colorado,26,Caffe Mocha,133,Major Market,53,Central,15,Espresso,601,Regular
Colorado,33,Caffe Mocha,208,Major Market,121,Central,24,Espresso,499,Regular
Colorado,32,Caffe Mocha,199,Major Market,117,Central,21,Espresso,580,Regular
Colorado,26,Caffe Mocha,142,Major Market,79,Central,15,Espresso,601,Regular
Colorado,54,Decaf Espresso,180,Major Market,54,Central,23,Espresso,541,Decaf
Colorado,54,Decaf Espresso,168,Major Market,47,Central,22,Espresso,677,Decaf
Colorado,55,Decaf Espresso,201,Major Market,88,Central,24,Espresso,549,Decaf
Colorado,54,Decaf Espresso,192,Major Market,80,Central,23,Espresso,541,Decaf
Colorado,45,Decaf Espresso,134,Major Market,46,Central,17,Espresso,641,Decaf
Colorado,51,Decaf Espresso,160,Major Market,58,Central,19,Espresso,656,Decaf
Colorado,54,Decaf Espresso,194,Major Market,83,Central,23,Espresso,650,Decaf
Colorado,56,Decaf Espresso,201,Major Market,86,Central,24,Espresso,659,Decaf
Colorado,72,Chamomile,341,Major Market,99,Central,47,Herbal Tea,1091,Decaf
Colorado,71,Chamomile,340,Major Market,99,Central,47,Herbal Tea,1073,Decaf
Colorado,66,Chamomile,298,Major Market,83,Central,41,Herbal Tea,1156,Decaf
Colorado,68,Chamomile,310,Major Market,87,Central,43,Herbal Tea,1280,Decaf
Colorado,75,Chamomile,363,Major Market,107,Central,50,Herbal Tea,1283,Decaf
Colorado,71,Chamomile,362,Major Market,147,Central,47,Herbal Tea,1073,Decaf
Colorado,69,Chamomile,346,Major Market,140,Central,45,Herbal Tea,1059,Decaf
Colorado,75,Chamomile,387,Major Market,159,Central,50,Herbal Tea,1283,Decaf
Colorado,66,Chamomile,326,Major Market,129,Central,42,Herbal Tea,1319,Decaf
Colorado,78,Lemon,129,Major Market,-3,Central,49,Herbal Tea,427,Decaf
Colorado,77,Lemon,125,Major Market,-4,Central,47,Herbal Tea,421,Decaf
Colorado,66,Lemon,95,Major Market,-10,Central,36,Herbal Tea,517,Decaf
Colorado,62,Lemon,89,Major Market,-10,Central,33,Herbal Tea,513,Decaf
Colorado,76,Lemon,126,Major Market,-2,Central,47,Herbal Tea,509,Decaf
Colorado,71,Lemon,112,Major Market,-6,Central,42,Herbal Tea,521,Decaf
Colorado,78,Lemon,137,Major Market,-4,Central,49,Herbal Tea,427,Decaf
Colorado,73,Lemon,127,Major Market,-4,Central,48,Herbal Tea,458,Decaf
Colorado,76,Lemon,134,Major Market,-3,Central,47,Herbal Tea,509,Decaf
Colorado,77,Lemon,133,Major Market,-6,Central,47,Herbal Tea,509,Decaf
Colorado,47,Mint,140,Major Market,33,Central,19,Herbal Tea,336,Decaf
Colorado,45,Mint,123,Major Market,26,Central,17,Herbal Tea,405,Decaf
Colorado,49,Mint,157,Major Market,51,Central,19,Herbal Tea,336,Decaf
Colorado,46,Mint,143,Major Market,46,Central,18,Herbal Tea,323,Decaf
Colorado,45,Mint,131,Major Market,39,Central,17,Herbal Tea,405,Decaf
Colorado,47,Mint,147,Major Market,47,Central,19,Herbal Tea,411,Decaf
Colorado,44,Mint,135,Major Market,43,Central,17,Herbal Tea,424,Decaf
Colorado,55,Darjeeling,129,Major Market,16,Central,22,Tea,325,Regular
Colorado,52,Darjeeling,115,Major Market,12,Central,19,Tea,419,Regular
Colorado,50,Darjeeling,102,Major Market,7,Central,17,Tea,409,Regular
Colorado,55,Darjeeling,141,Major Market,27,Central,22,Tea,331,Regular
Colorado,55,Darjeeling,137,Major Market,24,Central,22,Tea,325,Regular
Colorado,49,Darjeeling,114,Major Market,15,Central,19,Tea,396,Regular
Colorado,37,Earl Grey,117,Major Market,27,Central,16,Tea,1028,Regular
Colorado,34,Earl Grey,91,Major Market,16,Central,12,Tea,1046,Regular
Colorado,40,Earl Grey,145,Major Market,50,Central,19,Tea,958,Regular
Colorado,41,Earl Grey,144,Major Market,47,Central,19,Tea,952,Regular
Colorado,37,Earl Grey,126,Major Market,40,Central,16,Tea,1037,Regular
Colorado,37,Earl Grey,124,Major Market,39,Central,16,Tea,1054,Regular
Connecticut,69,Columbian,292,Small Market,107,East,38,Coffee,962,Regular
Connecticut,60,Columbian,225,Small Market,75,East,29,Coffee,1148,Regular
Connecticut,73,Columbian,325,Small Market,122,East,42,Coffee,1134,Regular
Connecticut,69,Columbian,289,Small Market,105,East,37,Coffee,1166,Regular
Connecticut,56,Columbian,223,Small Market,104,East,29,Coffee,1148,Regular
Connecticut,56,Columbian,223,Small Market,104,East,29,Coffee,1139,Regular
Connecticut,64,Columbian,275,Small Market,135,East,33,Coffee,1130,Regular
Connecticut,73,Columbian,334,Small Market,171,East,41,Coffee,1119,Regular
Connecticut,73,Columbian,346,Small Market,181,East,42,Coffee,1134,Regular
Connecticut,16,Green Tea,51,Small Market,15,East,5,Tea,804,Regular
Connecticut,21,Green Tea,90,Small Market,33,East,10,Tea,809,Regular
Connecticut,15,Green Tea,47,Small Market,17,East,5,Tea,811,Regular
Connecticut,18,Green Tea,64,Small Market,27,East,6,Tea,806,Regular
Connecticut,21,Green Tea,96,Small Market,49,East,10,Tea,809,Regular
Connecticut,77,Caffe Mocha,128,Small Market,-2,East,48,Espresso,597,Regular
Connecticut,83,Caffe Mocha,144,Small Market,1,East,54,Espresso,606,Regular
Connecticut,84,Caffe Mocha,147,Small Market,2,East,55,Espresso,613,Regular
Connecticut,103,Caffe Mocha,201,Small Market,11,East,68,Espresso,522,Regular
Connecticut,87,Caffe Mocha,165,Small Market,4,East,58,Espresso,513,Regular
Connecticut,87,Caffe Mocha,160,Small Market,0,East,57,Espresso,506,Regular
Connecticut,87,Caffe Mocha,160,Small Market,0,East,57,Espresso,521,Regular
Connecticut,81,Caffe Mocha,153,Small Market,4,East,58,Espresso,551,Regular
Connecticut,85,Caffe Mocha,159,Small Market,3,East,56,Espresso,612,Regular
Connecticut,78,Caffe Mocha,140,Small Market,-3,East,49,Espresso,627,Regular
Connecticut,46,Decaf Espresso,130,Small Market,29,East,18,Espresso,305,Decaf
Connecticut,43,Decaf Espresso,113,Small Market,22,East,15,Espresso,334,Decaf
Connecticut,41,Decaf Espresso,100,Small Market,16,East,14,Espresso,388,Decaf
Connecticut,40,Decaf Espresso,98,Small Market,16,East,13,Espresso,384,Decaf
Connecticut,47,Decaf Espresso,145,Small Market,47,East,18,Espresso,312,Decaf
Connecticut,45,Decaf Espresso,132,Small Market,39,East,17,Espresso,299,Decaf
Connecticut,37,Decaf Espresso,97,Small Market,22,East,13,Espresso,384,Decaf
Connecticut,43,Decaf Espresso,118,Small Market,31,East,15,Espresso,375,Decaf
Connecticut,45,Decaf Espresso,132,Small Market,39,East,17,Espresso,380,Decaf
Connecticut,44,Decaf Espresso,121,Small Market,31,East,16,Espresso,392,Decaf
Connecticut,65,Lemon,189,Small Market,39,East,32,Herbal Tea,476,Decaf
Connecticut,61,Lemon,169,Small Market,32,East,28,Herbal Tea,580,Decaf
Connecticut,64,Lemon,190,Small Market,50,East,30,Herbal Tea,494,Decaf
Connecticut,59,Lemon,160,Small Market,36,East,25,Herbal Tea,599,Decaf
Connecticut,64,Lemon,189,Small Market,50,East,30,Herbal Tea,593,Decaf
Connecticut,43,Mint,163,Small Market,46,East,22,Herbal Tea,949,Decaf
Connecticut,44,Mint,176,Small Market,68,East,23,Herbal Tea,956,Decaf
Connecticut,39,Mint,147,Small Market,52,East,21,Herbal Tea,998,Decaf
Connecticut,41,Mint,145,Small Market,49,East,19,Herbal Tea,1059,Decaf
Connecticut,42,Mint,151,Small Market,52,East,20,Herbal Tea,1053,Decaf
Connecticut,40,Mint,148,Small Market,53,East,19,Herbal Tea,1075,Decaf
Connecticut,25,Darjeeling,115,Small Market,43,East,13,Tea,821,Regular
Connecticut,20,Darjeeling,87,Small Market,32,East,9,Tea,894,Regular
Connecticut,21,Darjeeling,83,Small Market,28,East,9,Tea,890,Regular
Connecticut,23,Darjeeling,108,Small Market,41,East,12,Tea,886,Regular
Connecticut,20,Darjeeling,91,Small Market,46,East,10,Tea,876,Regular
Connecticut,71,Columbian,310,Small Market,115,East,40,Coffee,961,Regular
Connecticut,72,Columbian,309,Small Market,114,East,40,Coffee,932,Regular
Connecticut,61,Columbian,232,Small Market,79,East,30,Coffee,1102,Regular
Connecticut,60,Columbian,225,Small Market,75,East,29,Coffee,1139,Regular
Connecticut,62,Columbian,273,Small Market,135,East,36,Coffee,1020,Regular
Connecticut,21,Green Tea,94,Small Market,35,East,10,Tea,777,Regular
